dateP;dateQ;P_mm;Q_ls;year
2021-05-10 21:49:00;2021-05-10 21:49:00;0.0;1259.95;2021
2021-05-10 21:54:00;2021-05-10 21:54:00;0.0;1206.0;2021
2021-05-10 21:59:00;2021-05-10 21:59:00;0.5;1170.725;2021
2021-05-10 22:04:46;2021-05-10 22:04:00;0.5;1237.125;2021
2021-05-10 22:09:00;2021-05-10 22:09:00;0.0;1174.875;2021
2021-05-10 22:14:00;2021-05-10 22:14:00;0.5;1164.5;2021
2021-05-10 22:19:00;2021-05-10 22:19:00;0.0;1100.175;2021
2021-05-10 22:24:00;2021-05-10 22:24:00;1.5;1087.725;2021
2021-05-10 22:29:00;2021-05-10 22:29:00;0.0;1005.28189768553;2021
2021-05-10 22:34:00;2021-05-10 22:34:00;0.0;1040.0;2021
2021-05-10 22:39:00;2021-05-10 22:39:00;0.5;1023.13112970952;2021
2021-05-10 22:44:00;2021-05-10 22:44:00;0.5;947.625431309816;2021
2021-05-10 22:49:00;2021-05-10 22:49:00;0.5;884.30186066173;2021
2021-05-10 22:54:40;2021-05-10 22:54:00;2.0;930.381985122501;2021
2021-05-10 22:59:05;2021-05-10 22:59:00;2.0;896.325202069727;2021
2021-05-10 23:04:00;2021-05-10 23:04:00;1.0;879.513222473172;2021
2021-05-10 23:09:00;2021-05-10 23:09:00;0.5;927.930305027735;2021
2021-05-10 23:14:00;2021-05-10 23:14:00;0.5;867.593511435208;2021
2021-05-10 23:19:00;2021-05-10 23:19:00;0.0;879.513222473172;2021
2021-05-10 23:24:00;2021-05-10 23:24:00;1.0;940.217898688239;2021
2021-05-10 23:29:00;2021-05-10 23:29:00;1.0;1018.01707899471;2021
2021-05-10 23:34:53;2021-05-10 23:34:00;1.0;987.572900790636;2021
2021-05-10 23:39:00;2021-05-10 23:39:00;0.0;913.281682497654;2021
2021-05-10 23:44:00;2021-05-10 23:44:00;0.5;992.618264911604;2021
2021-05-10 23:49:00;2021-05-10 23:49:00;1.5;982.53903983404;2021
2021-05-10 23:54:18;2021-05-10 23:54:00;2.0;;2021
2021-05-10 23:59:00;2021-05-10 23:59:00;0.5;975.00985145655;2021
2021-05-11 00:04:00;2021-05-11 00:04:00;1.0;1007.82321797865;2021
2021-05-11 00:09:00;2021-05-11 00:09:00;0.0;990.094145944836;2021
2021-05-11 00:14:00;2021-05-11 00:14:00;0.5;1075.275;2021
2021-05-11 00:19:00;2021-05-11 00:19:00;0.0;1048.3;2021
2021-05-11 00:24:00;2021-05-11 00:24:00;0.0;1020.57267931699;2021
2021-05-11 00:29:00;2021-05-11 00:29:00;0.0;1087.725;2021
2021-05-11 00:34:00;2021-05-11 00:34:00;0.5;1110.55;2021
2021-05-11 00:39:00;2021-05-11 00:39:00;0.5;1052.45;2021
2021-05-11 00:44:00;2021-05-11 00:44:00;0.0;1040.0;2021
2021-05-11 00:49:00;2021-05-11 00:49:00;0.5;962.51894421555;2021
2021-05-11 00:54:00;2021-05-11 00:54:00;0.0;967.506634232571;2021
2021-05-11 00:59:00;2021-05-11 00:59:00;0.0;985.054531427529;2021
2021-05-11 01:04:00;2021-05-11 01:04:00;0.5;925.481548208688;2021
2021-05-11 01:09:00;2021-05-11 01:09:00;0.0;937.754545275856;2021
2021-05-11 01:14:00;2021-05-11 01:14:00;0.0;891.507004667169;2021
2021-05-11 01:19:00;2021-05-11 01:19:00;0.0;915.715793260213;2021
2021-05-11 01:24:00;2021-05-11 01:24:00;0.0;896.325202069727;2021
2021-05-11 01:29:00;2021-05-11 01:29:00;0.0;832.281278415138;2021
2021-05-11 01:34:00;2021-05-11 01:34:00;0.0;790.798904192012;2021
2021-05-11 01:39:00;2021-05-11 01:39:00;0.0;865.218479530126;2021
2021-05-11 01:44:00;2021-05-11 01:44:00;0.0;732.620690408207;2021
2021-05-11 01:49:00;2021-05-11 01:49:00;0.0;786.250301062431;2021
2021-05-11 01:54:00;2021-05-11 01:54:00;0.0;797.644589166815;2021
2021-05-11 01:59:00;2021-05-11 01:59:00;0.0;719.490271812612;2021
2021-05-11 02:04:00;2021-05-11 02:04:00;0.0;743.647684518598;2021
2021-05-11 02:09:00;2021-05-11 02:09:00;0.0;759.214763204226;2021
2021-05-11 02:14:00;2021-05-11 02:14:00;0.0;719.490271812612;2021
2021-05-11 02:19:00;2021-05-11 02:19:00;0.0;708.633525114172;2021
2021-05-11 02:24:00;2021-05-11 02:24:00;0.0;704.312591235005;2021
2021-05-11 02:29:00;2021-05-11 02:29:00;0.0;668.089354551202;2021
2021-05-11 02:34:00;2021-05-11 02:34:00;0.0;685.022819339694;2021
2021-05-11 02:39:00;2021-05-11 02:39:00;0.0;665.986820402743;2021
2021-05-11 02:44:00;2021-05-11 02:44:00;0.0;670.195037527356;2021
2021-05-11 02:49:00;2021-05-11 02:49:00;0.0;691.424617536364;2021
2021-05-11 02:54:00;2021-05-11 02:54:00;0.0;670.195037527356;2021
2021-05-11 02:59:00;2021-05-11 02:59:00;0.0;663.887437060504;2021
2021-05-11 03:04:00;2021-05-11 03:04:00;0.0;645.135099717101;2021
2021-05-11 03:09:00;2021-05-11 03:09:00;0.0;628.681910786026;2021
2021-05-11 03:14:00;2021-05-11 03:14:00;0.0;638.941320022366;2021
2021-05-11 03:19:00;2021-05-11 03:19:00;0.0;614.452622880886;2021
2021-05-11 03:24:00;2021-05-11 03:24:00;0.0;645.135099717101;2021
2021-05-11 03:29:00;2021-05-11 03:29:00;0.0;608.402321105904;2021
2021-05-11 03:34:00;2021-05-11 03:34:00;0.0;632.776129071173;2021
2021-05-11 03:39:00;2021-05-11 03:39:00;0.0;612.43265271515;2021
2021-05-11 03:44:00;2021-05-11 03:44:00;0.0;;2021
2021-05-11 03:49:00;2021-05-11 03:49:00;0.0;604.384814316463;2021
2021-05-11 03:54:00;2021-05-11 03:54:00;0.0;608.402321105904;2021
2021-05-11 03:59:00;2021-05-11 03:59:00;0.0;562.979273306934;2021
2021-05-11 04:04:00;2021-05-11 04:04:00;0.0;606.391963619445;2021
2021-05-11 04:09:00;2021-05-11 04:09:00;0.0;596.388338509838;2021
2021-05-11 04:14:00;2021-05-11 04:14:00;0.0;592.40940114907;2021
2021-05-11 04:19:00;2021-05-11 04:19:00;0.0;588.443351920944;2021
2021-05-11 04:24:00;2021-05-11 04:24:00;0.0;574.66390218682;2021
2021-05-11 04:29:00;2021-05-11 04:29:00;0.5;;2021
2021-05-11 04:34:00;2021-05-11 04:34:00;0.0;578.584718303556;2021
2021-05-11 04:39:00;2021-05-11 04:39:00;0.5;;2021
2021-05-11 04:44:00;2021-05-11 04:44:00;0.0;574.66390218682;2021
2021-05-11 04:49:00;2021-05-11 04:49:00;0.0;561.043204607566;2021
2021-05-11 04:54:00;2021-05-11 04:54:00;0.5;578.584718303556;2021
2021-05-11 04:59:56;2021-05-11 04:59:00;0.5;;2021
2021-05-11 05:04:00;2021-05-11 05:04:00;0.0;574.66390218682;2021
2021-05-11 05:09:00;2021-05-11 05:09:00;0.5;;2021
2021-05-11 05:14:00;2021-05-11 05:14:00;0.0;;2021
2021-05-11 05:19:00;2021-05-11 05:19:00;0.5;584.490206653668;2021
2021-05-11 05:24:00;2021-05-11 05:24:00;0.0;578.584718303556;2021
2021-05-11 05:29:00;2021-05-11 05:29:00;0.0;602.380875175486;2021
2021-05-11 05:34:00;2021-05-11 05:34:00;0.0;620.531727080228;2021
2021-05-11 05:39:00;2021-05-11 05:39:00;0.0;557.18083025609;2021
2021-05-11 05:44:00;2021-05-11 05:44:00;0.0;614.452622880886;2021
2021-05-11 05:49:00;2021-05-11 05:49:00;0.0;604.384814316463;2021
2021-05-11 05:54:00;2021-05-11 05:54:00;0.0;612.43265271515;2021
2021-05-11 05:59:00;2021-05-11 05:59:00;0.0;620.531727080228;2021
2021-05-11 06:04:00;2021-05-11 06:04:00;0.0;638.941320022366;2021
2021-05-11 06:09:00;2021-05-11 06:09:00;0.0;602.380875175486;2021
2021-05-11 06:14:00;2021-05-11 06:14:00;0.0;;2021
2021-05-11 06:19:00;2021-05-11 06:19:00;0.0;584.490206653668;2021
2021-05-11 06:24:00;2021-05-11 06:24:00;0.0;600.380148175039;2021
2021-05-11 06:29:00;2021-05-11 06:29:00;0.0;594.397259802137;2021
2021-05-11 06:34:00;2021-05-11 06:34:00;0.0;572.708352899031;2021
2021-05-11 06:39:00;2021-05-11 06:39:00;0.0;586.465165302936;2021
2021-05-11 06:44:00;2021-05-11 06:44:00;0.0;582.518477951664;2021
2021-05-11 06:49:00;2021-05-11 06:49:00;0.0;;2021
2021-05-11 06:54:00;2021-05-11 06:54:00;0.0;574.66390218682;2021
2021-05-11 06:59:00;2021-05-11 06:59:00;0.0;562.979273306934;2021
2021-05-11 07:04:00;2021-05-11 07:04:00;0.0;568.806981757245;2021
2021-05-11 07:09:00;2021-05-11 07:09:00;0.0;536.171117450881;2021
2021-05-11 07:14:00;2021-05-11 07:14:00;0.0;551.411706024918;2021
2021-05-11 07:19:00;2021-05-11 07:19:00;0.0;564.918593717354;2021
2021-05-11 07:24:00;2021-05-11 07:24:00;0.0;555.254528561034;2021
2021-05-11 07:29:00;2021-05-11 07:29:00;0.0;539.961627702408;2021
2021-05-11 07:34:00;2021-05-11 07:34:00;0.0;543.765239767396;2021
2021-05-11 07:39:00;2021-05-11 07:39:00;0.0;;2021
2021-05-11 07:44:00;2021-05-11 07:44:00;0.0;;2021
2021-05-11 07:49:00;2021-05-11 07:49:00;0.0;532.393724841023;2021
2021-05-11 07:54:00;2021-05-11 07:54:00;0.0;547.581937817636;2021
2021-05-11 07:59:00;2021-05-11 07:59:00;0.0;532.393724841023;2021
2021-05-11 08:04:00;2021-05-11 08:04:00;0.0;534.28078045148;2021
2021-05-11 08:09:00;2021-05-11 08:09:00;0.0;513.70408040408;2021
2021-05-11 08:14:00;2021-05-11 08:14:00;0.0;508.161508528305;2021
2021-05-11 08:19:00;2021-05-11 08:19:00;0.0;524.87835585915;2021
2021-05-11 08:24:00;2021-05-11 08:24:00;0.0;;2021
2021-05-11 08:29:00;2021-05-11 08:29:00;0.0;519.27638065443;2021
2021-05-11 08:34:00;2021-05-11 08:34:00;0.0;;2021
2021-05-11 08:39:00;2021-05-11 08:39:00;0.0;;2021
2021-05-11 08:44:00;2021-05-11 08:44:00;0.0;508.161508528305;2021
2021-05-11 08:49:00;2021-05-11 08:49:00;0.0;511.853250654723;2021
2021-05-11 08:54:00;2021-05-11 08:54:00;0.0;484.488528139777;2021
2021-05-11 08:59:00;2021-05-11 08:59:00;0.0;498.990096881871;2021
2021-05-11 09:04:00;2021-05-11 09:04:00;0.0;488.093951040934;2021
2021-05-11 09:09:00;2021-05-11 09:09:00;0.0;502.648718447309;2021
2021-05-11 09:14:00;2021-05-11 09:14:00;0.0;488.093951040934;2021
2021-05-11 09:19:00;2021-05-11 09:19:00;0.0;471.974698346516;2021
2021-05-11 09:24:00;2021-05-11 09:24:00;0.0;493.527061837073;2021
2021-05-11 09:29:00;2021-05-11 09:29:00;0.0;479.105409802969;2021
2021-05-11 09:34:00;2021-05-11 09:34:00;0.0;498.990096881871;2021
2021-05-11 09:39:00;2021-05-11 09:39:00;0.0;480.896444475213;2021
2021-05-11 09:44:00;2021-05-11 09:44:00;0.0;;2021
2021-05-11 09:49:00;2021-05-11 09:49:00;0.0;488.093951040934;2021
2021-05-11 09:54:00;2021-05-11 09:54:00;0.0;471.974698346516;2021
2021-05-11 09:59:00;2021-05-11 09:59:00;0.0;479.105409802969;2021
2021-05-11 10:04:00;2021-05-11 10:04:00;0.0;484.488528139777;2021
2021-05-11 10:09:00;2021-05-11 10:09:00;0.0;470.200387183164;2021
2021-05-11 10:14:00;2021-05-11 10:14:00;0.0;480.896444475213;2021
2021-05-11 10:19:00;2021-05-11 10:19:00;0.0;;2021
2021-05-11 10:24:00;2021-05-11 10:24:00;0.0;468.42942665717;2021
2021-05-11 10:29:00;2021-05-11 10:29:00;0.0;480.896444475213;2021
2021-05-11 10:34:00;2021-05-11 10:34:00;0.0;475.533364671185;2021
2021-05-11 10:39:00;2021-05-11 10:39:00;0.0;470.200387183164;2021
2021-05-11 10:44:00;2021-05-11 10:44:00;0.0;461.379130497282;2021
2021-05-11 10:49:00;2021-05-11 10:49:00;0.0;457.874137683159;2021
2021-05-11 10:54:00;2021-05-11 10:54:00;0.0;454.382602817194;2021
2021-05-11 10:59:00;2021-05-11 10:59:00;0.0;459.624952835964;2021
2021-05-11 11:04:00;2021-05-11 11:04:00;0.0;450.904541727596;2021
2021-05-11 11:09:00;2021-05-11 11:09:00;0.0;457.874137683159;2021
2021-05-11 11:14:00;2021-05-11 11:14:00;0.0;;2021
2021-05-11 11:19:00;2021-05-11 11:19:00;0.0;461.379130497282;2021
2021-05-11 11:24:00;2021-05-11 11:24:00;0.0;456.126687017394;2021
2021-05-11 11:29:00;2021-05-11 11:29:00;0.0;440.551359399095;2021
2021-05-11 11:34:00;2021-05-11 11:34:00;0.0;447.439970242575;2021
2021-05-11 11:39:00;2021-05-11 11:39:00;0.0;454.382602817194;2021
2021-05-11 11:44:00;2021-05-11 11:44:00;0.0;445.712748048095;2021
2021-05-11 11:49:00;2021-05-11 11:49:00;0.0;440.551359399095;2021
2021-05-11 11:54:00;2021-05-11 11:54:00;0.0;432.016756810455;2021
2021-05-11 11:59:00;2021-05-11 11:59:00;0.0;449.17056879525;2021
2021-05-11 12:04:00;2021-05-11 12:04:00;0.0;443.988904190338;2021
2021-05-11 12:09:00;2021-05-11 12:09:00;0.0;440.551359399095;2021
2021-05-11 12:14:00;2021-05-11 12:14:00;0.0;437.127351697054;2021
2021-05-11 12:19:00;2021-05-11 12:19:00;0.0;449.17056879525;2021
2021-05-11 12:24:00;2021-05-11 12:24:00;0.0;433.716896912425;2021
2021-05-11 12:29:00;2021-05-11 12:29:00;0.0;426.936709408235;2021
2021-05-11 12:34:00;2021-05-11 12:34:00;0.0;437.127351697054;2021
2021-05-11 12:39:00;2021-05-11 12:39:00;0.0;428.626661079834;2021
2021-05-11 12:44:00;2021-05-11 12:44:00;0.0;435.4204292008;2021
2021-05-11 12:49:00;2021-05-11 12:49:00;0.0;;2021
2021-05-11 12:54:00;2021-05-11 12:54:00;0.0;;2021
2021-05-11 12:59:00;2021-05-11 12:59:00;0.0;440.551359399095;2021
2021-05-11 13:04:00;2021-05-11 13:04:00;0.0;420.210923512197;2021
2021-05-11 13:09:00;2021-05-11 13:09:00;0.0;432.016756810455;2021
2021-05-11 13:14:00;2021-05-11 13:14:00;0.0;415.202361318771;2021
2021-05-11 13:19:00;2021-05-11 13:19:00;0.0;;2021
2021-05-11 13:24:00;2021-05-11 13:24:00;0.0;420.210923512197;2021
2021-05-11 13:29:00;2021-05-11 13:29:00;0.0;411.880386309905;2021
2021-05-11 13:34:00;2021-05-11 13:34:00;0.0;426.936709408235;2021
2021-05-11 13:39:00;2021-05-11 13:39:00;0.0;411.880386309905;2021
2021-05-11 13:44:00;2021-05-11 13:44:00;0.0;425.250157837146;2021
2021-05-11 13:49:00;2021-05-11 13:49:00;0.0;410.224524677075;2021
2021-05-11 13:54:00;2021-05-11 13:54:00;0.0;;2021
2021-05-11 13:59:00;2021-05-11 13:59:00;0.0;401.996554370004;2021
2021-05-11 14:04:00;2021-05-11 14:04:00;0.0;408.572082930016;2021
2021-05-11 14:09:00;2021-05-11 14:09:00;0.0;403.635296788721;2021
2021-05-11 14:14:00;2021-05-11 14:14:00;0.0;;2021
2021-05-11 14:19:00;2021-05-11 14:19:00;0.0;;2021
2021-05-11 14:24:00;2021-05-11 14:24:00;0.0;398.729360846299;2021
2021-05-11 14:29:00;2021-05-11 14:29:00;0.0;403.635296788721;2021
2021-05-11 14:34:00;2021-05-11 14:34:00;0.0;416.868470737756;2021
2021-05-11 14:39:00;2021-05-11 14:39:00;0.0;395.475902264407;2021
2021-05-11 14:44:00;2021-05-11 14:44:00;0.0;411.880386309905;2021
2021-05-11 14:49:00;2021-05-11 14:49:00;0.0;389.010253238896;2021
2021-05-11 14:54:00;2021-05-11 14:54:00;0.0;398.729360846299;2021
2021-05-11 14:59:00;2021-05-11 14:59:00;0.0;392.236194452537;2021
2021-05-11 15:04:00;2021-05-11 15:04:00;0.0;389.010253238896;2021
2021-05-11 15:09:00;2021-05-11 15:09:00;0.0;398.729360846299;2021
2021-05-11 15:14:00;2021-05-11 15:14:00;0.0;403.635296788721;2021
2021-05-11 15:19:00;2021-05-11 15:19:00;0.0;408.572082930016;2021
2021-05-11 15:24:00;2021-05-11 15:24:00;0.0;405.277467007313;2021
2021-05-11 15:29:00;2021-05-11 15:29:00;0.0;398.729360846299;2021
2021-05-11 15:34:00;2021-05-11 15:34:00;0.0;;2021
2021-05-11 15:39:00;2021-05-11 15:39:00;0.0;;2021
2021-05-11 15:44:00;2021-05-11 15:44:00;0.0;395.475902264407;2021
2021-05-11 15:49:00;2021-05-11 15:49:00;0.0;;2021
2021-05-11 15:54:00;2021-05-11 15:54:00;0.0;403.635296788721;2021
2021-05-11 15:59:00;2021-05-11 15:59:00;0.0;;2021
2021-05-11 16:04:00;2021-05-11 16:04:00;0.0;393.854328522956;2021
2021-05-11 16:09:00;2021-05-11 16:09:00;0.0;398.729360846299;2021
2021-05-11 16:14:00;2021-05-11 16:14:00;0.0;;2021
2021-05-11 16:19:00;2021-05-11 16:19:00;0.0;384.197188414323;2021
2021-05-11 16:24:00;2021-05-11 16:24:00;0.0;393.854328522956;2021
2021-05-11 16:29:00;2021-05-11 16:29:00;0.0;376.24447093081;2021
2021-05-11 16:34:00;2021-05-11 16:34:00;0.0;390.621502031675;2021
2021-05-11 16:39:00;2021-05-11 16:39:00;0.0;379.415187469442;2021
2021-05-11 16:44:00;2021-05-11 16:44:00;0.0;390.621502031675;2021
2021-05-11 16:49:00;2021-05-11 16:49:00;0.0;371.514361830315;2021
2021-05-11 16:54:00;2021-05-11 16:54:00;0.0;385.798094451694;2021
2021-05-11 16:59:00;2021-05-11 16:59:00;0.0;381.005732944671;2021
2021-05-11 17:04:00;2021-05-11 17:04:00;0.0;382.59973391914;2021
2021-05-11 17:09:00;2021-05-11 17:09:00;0.0;366.815459063392;2021
2021-05-11 17:14:00;2021-05-11 17:14:00;0.0;374.664303824458;2021
2021-05-11 17:19:00;2021-05-11 17:19:00;0.0;377.82809947198;2021
2021-05-11 17:24:00;2021-05-11 17:24:00;0.0;385.798094451694;2021
2021-05-11 17:29:00;2021-05-11 17:29:00;0.0;381.005732944671;2021
2021-05-11 17:34:00;2021-05-11 17:34:00;0.0;366.815459063392;2021
2021-05-11 17:39:00;2021-05-11 17:39:00;0.0;390.621502031675;2021
2021-05-11 17:44:00;2021-05-11 17:44:00;0.0;369.944590899576;2021
2021-05-11 17:49:00;2021-05-11 17:49:00;0.0;366.815459063392;2021
2021-05-11 17:54:00;2021-05-11 17:54:00;0.0;360.598890890935;2021
2021-05-11 17:59:00;2021-05-11 17:59:00;0.0;374.664303824458;2021
2021-05-11 18:04:00;2021-05-11 18:04:00;0.0;374.664303824458;2021
2021-05-11 18:09:00;2021-05-11 18:09:00;0.0;369.944590899576;2021
2021-05-11 18:14:00;2021-05-11 18:14:00;0.0;376.24447093081;2021
2021-05-11 18:19:00;2021-05-11 18:19:00;0.0;379.415187469442;2021
2021-05-11 18:24:00;2021-05-11 18:24:00;0.0;362.147816050245;2021
2021-05-11 18:29:00;2021-05-11 18:29:00;0.0;351.378514805157;2021
2021-05-11 18:34:00;2021-05-11 18:34:00;0.0;368.37828931776;2021
2021-05-11 18:39:00;2021-05-11 18:39:00;0.0;359.053446951704;2021
2021-05-11 18:44:00;2021-05-11 18:44:00;0.0;362.147816050245;2021
2021-05-11 18:49:00;2021-05-11 18:49:00;0.0;359.053446951704;2021
2021-05-11 18:54:00;2021-05-11 18:54:00;0.0;362.147816050245;2021
2021-05-11 18:59:00;2021-05-11 18:59:00;0.0;355.973010647586;2021
2021-05-11 19:04:00;2021-05-11 19:04:00;0.0;354.43802223975;2021
2021-05-11 19:09:00;2021-05-11 19:09:00;0.0;362.147816050245;2021
2021-05-11 19:14:00;2021-05-11 19:14:00;0.0;357.511486211079;2021
2021-05-11 19:19:00;2021-05-11 19:19:00;0.0;371.514361830315;2021
2021-05-11 19:24:00;2021-05-11 19:24:00;0.0;351.378514805157;2021
2021-05-11 19:29:00;2021-05-11 19:29:00;0.0;355.973010647586;2021
2021-05-11 19:34:00;2021-05-11 19:34:00;0.0;;2021
2021-05-11 19:39:00;2021-05-11 19:39:00;0.0;351.378514805157;2021
2021-05-11 19:44:00;2021-05-11 19:44:00;0.0;354.43802223975;2021
2021-05-11 19:49:00;2021-05-11 19:49:00;0.0;363.700220451109;2021
2021-05-11 19:54:00;2021-05-11 19:54:00;0.0;357.511486211079;2021
2021-05-11 19:59:00;2021-05-11 19:59:00;0.0;;2021
2021-05-11 20:04:00;2021-05-11 20:04:00;0.0;362.147816050245;2021
2021-05-11 20:09:00;2021-05-11 20:09:00;0.0;342.283890003879;2021
2021-05-11 20:14:00;2021-05-11 20:14:00;0.0;346.815456783853;2021
2021-05-11 20:19:00;2021-05-11 20:19:00;0.0;349.853999735451;2021
2021-05-11 20:24:00;2021-05-11 20:24:00;0.0;340.780375030638;2021
2021-05-11 20:29:00;2021-05-11 20:29:00;0.0;346.815456783853;2021
2021-05-11 20:34:00;2021-05-11 20:34:00;0.0;343.790909939512;2021
2021-05-11 20:39:00;2021-05-11 20:39:00;0.0;;2021
2021-05-11 20:44:00;2021-05-11 20:44:00;0.0;348.332979735508;2021
2021-05-11 20:49:00;2021-05-11 20:49:00;0.0;345.301432859012;2021
2021-05-11 20:54:00;2021-05-11 20:54:00;0.0;340.780375030638;2021
2021-05-11 20:59:00;2021-05-11 20:59:00;0.0;;2021
2021-05-11 21:04:00;2021-05-11 21:04:00;0.0;336.290879670533;2021
2021-05-11 21:09:00;2021-05-11 21:09:00;0.0;348.332979735508;2021
